facility_id,facility_name,client_id,client_name,region,tank_type,tank_seq,capacity_gallons,install_date,substance,component_code,component_desc,construction_desc,construction_comment,construction_detail,permit_status,tank_status,tank_age_years,install_year,is_single_wall,is_double_wall,is_fiberglass,wall_type,status_desc,is_underground
22-39723,SHEETZ 412,36334,SHEETZ INC,4300,UST,001,20000,2008-01-15,Gasoline,1,TANK CONSTRUCTION,1G,NA,STEEL W/PLASTIC OR FIBERGLASS JACKET (DOUBLE WALL),WITHD,R,17.95756331279945,2008,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60485,ONE STOP,248497,VINNIE PENN REALTY CO,4300,UST,003,6000,1988-07-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,37.497604380561256,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60485,ONE STOP,248497,VINNIE PENN REALTY CO,4300,UST,001,8000,1988-07-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,37.497604380561256,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60485,ONE STOP,248497,VINNIE PENN REALTY CO,4300,UST,002,8000,1988-07-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,37.497604380561256,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60489,TURKEY HILL 190,36967,TURKEY HILL LP,4300,UST,003,6000,1988-07-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,37.497604380561256,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60489,TURKEY HILL 190,36967,TURKEY HILL LP,4300,UST,001,8000,1988-07-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,37.497604380561256,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60489,TURKEY HILL 190,36967,TURKEY HILL LP,4300,UST,002,8000,1988-07-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,37.497604380561256,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60523,MODERN HANDLING,130070,MODERN GROUP LTD,4300,UST,002,500,NA,Diesel Fuel,1,TANK CONSTRUCTION,1G,NA,STEEL W/PLASTIC OR FIBERGLASS JACKET (DOUBLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
22-60525,MEGONNELLS GARAGE,169742,CHESTER H MEGONNELL,4300,UST,001,1000,1976-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,49.497604380561256,1976,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60525,MEGONNELLS GARAGE,169742,CHESTER H MEGONNELL,4300,UST,002,1000,1984-04-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,41.74674880219028,1984,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60786,BOBS AUTO SVC,187298,BOBS AUTO SVC,4300,UST,002,8000,1970-04-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,55.748117727583846,1970,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60786,BOBS AUTO SVC,187298,BOBS AUTO SVC,4300,UST,003,8000,1970-04-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,55.748117727583846,1970,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60786,BOBS AUTO SVC,187298,BOBS AUTO SVC,4300,UST,001,8000,1976-03-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,49.831622176591374,1976,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-60843,SUBURBAN PROPANE - MILLERSBURG,216533,SUBURBAN HEATING OIL PARTNERS LLC,4300,UST,004,4000,1981-09-01,Gasoline,1,TANK CONSTRUCTION,1I,NA,STEEL W/LINED INTERIOR,NA,W,44.328542094455855,1981,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
22-60971,ELWOODS SUNOCO,169749,ELWOOD C SEIDERS,4300,UST,005,1000,1983-10-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,42.247775496235455,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-61049,WEST END GARAGE,189199,FRED DILL,4300,UST,003,4000,1987-10-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,38.247775496235455,1987,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
22-61049,WEST END GARAGE,189199,FRED DILL,4300,UST,001,6000,1987-10-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,38.247775496235455,1987,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
22-61049,WEST END GARAGE,189199,FRED DILL,4300,UST,002,6000,1987-10-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,38.247775496235455,1987,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
22-61960,SUTLIFF MARTIN,187737,SUTLIFF CAPITAL FORD,4300,UST,001,1000,1967-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,58.99520876112252,1967,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
22-62055,TURKEY HILL STORE 198,36967,TURKEY HILL LP,4300,UST,001,10000,1990-06-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,35.58110882956879,1990,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-62055,TURKEY HILL STORE 198,36967,TURKEY HILL LP,4300,UST,002,10000,1990-06-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,35.58110882956879,1990,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
22-64095,MIWD FLIGHT HANGER 604,357377,MIWD FLIGHT LLC,4300,UST,002,1000,1984-01-01,Used Oil (all forms),1,TANK CONSTRUCTION,1N,NA,UNKNOWN,APPR,P,41.9958932238193,1984,FALSE,FALSE,FALSE,Unknown/Other,P,TRUE
23-02579,ALS SUNOCO SVC,248731,PUNJAB PROP LLC,4100,UST,005,550,NA,Used Oil (all forms),1,TANK CONSTRUCTION,1N,NA,UNKNOWN,NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-04831,PHILY AIRPORT PETRO,226718,PHILY AIRPORT PETRO INC,4100,UST,005,10000,1982-02-01,Diesel Fuel,1,TANK CONSTRUCTION,1C,NA,CATHODICALLY PROTECTED STEEL (IMPRESSED CURRENT),APPR,R,43.90965092402464,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-05642,SPILLERS TIRE CTR,186539,SPILLERS TIRE CTR,4100,UST,002,4000,1981-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,44.07939767282683,1981,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-05642,SPILLERS TIRE CTR,186539,SPILLERS TIRE CTR,4100,UST,003,5000,1983-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-05642,SPILLERS TIRE CTR,186539,SPILLERS TIRE CTR,4100,UST,004,8000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-06850,AMOCO STA BROOMALL,357115,ROKADNATH GAS LLC,4100,UST,005,1000,1982-12-01,Used Oil (all forms),1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-06850,AMOCO STA BROOMALL,357115,ROKADNATH GAS LLC,4100,UST,001,8000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-06850,AMOCO STA BROOMALL,357115,ROKADNATH GAS LLC,4100,UST,003,8000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-06850,AMOCO STA BROOMALL,357115,ROKADNATH GAS LLC,4100,UST,004,10000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-06850,AMOCO STA BROOMALL,357115,ROKADNATH GAS LLC,4100,UST,002,12000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-07279,CRUM CREEK PUMPING STA,309251,AQUA PA INC,4100,UST,001,550,1985-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,40.07939767282683,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-07872,CHESTER WATER AUTH,8066,CHESTER WATER AUTH,4100,UST,003,1500,1984-03-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,41.831622176591374,1984,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-07872,CHESTER WATER AUTH,8066,CHESTER WATER AUTH,4100,UST,001,3000,1979-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.0807665982204,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-07872,CHESTER WATER AUTH,8066,CHESTER WATER AUTH,4100,UST,002,3000,1979-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,46.0807665982204,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-08109,TINICUM TWP HIGHWAY GARAGE,51570,TINICUM TWP DELAWARE CNTY,4100,UST,002,2000,1968-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,57.07871321013005,1968,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-08109,TINICUM TWP HIGHWAY GARAGE,51570,TINICUM TWP DELAWARE CNTY,4100,UST,001,2000,1968-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,57.07871321013005,1968,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-08489,ELWYN,113513,ELWYN,4100,UST,001,2000,1985-03-01,Diesel Fuel,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,40.832306639288156,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-08489,ELWYN,113513,ELWYN,4100,UST,003,6000,1979-06-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,46.58179329226557,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-08489,ELWYN,113513,ELWYN,4100,UST,004,6000,1979-06-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,46.58179329226557,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-08489,ELWYN,113513,ELWYN,4100,UST,005,15000,1968-03-01,Heating Oil,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,UR,57.831622176591374,1968,FALSE,FALSE,FALSE,Unknown/Other,Under Review,TRUE
23-08489,ELWYN,113513,ELWYN,4100,UST,006,15000,1968-03-01,Heating Oil,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,UR,57.831622176591374,1968,FALSE,FALSE,FALSE,Unknown/Other,Under Review,TRUE
23-09117,CUMBERLAND GULF 155245,78848,CUMBERLAND FARMS INC,4100,UST,004,550,1981-12-01,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,44.07939767282683,1981,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-09117,CUMBERLAND GULF 155245,78848,CUMBERLAND FARMS INC,4100,UST,005,550,1997-05-01,Heating Oil,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,UR,28.6652977412731,1997,FALSE,FALSE,FALSE,Unknown/Other,Under Review,TRUE
23-09162,CUMBERLAND GULF 142874,78848,CUMBERLAND FARMS INC,4100,UST,008,550,1969-02-01,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,56.90896646132786,1969,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-10330,WIDENER UNIV,177405,WIDENER UNIV,4100,UST,001,3000,1986-06-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,39.58110882956879,1986,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-11555,DARBY CREEK TANK FARM,161585,ENERGY TRANSFER MKT & TERM LP,4100,UST,001,550,1987-11-01,Gasoline,1,TANK CONSTRUCTION,1F,NA,FIBERGLASS (DOUBLE WALL),NA,W,38.16290212183436,1987,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-11601,AIRPORT BUS COMPLEX,361299,IVY AIRPORT PROP LLC,4100,UST,016,1000,1969-12-01,Other (unlisted) Petroleum,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,56.07939767282683,1969,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-11601,AIRPORT BUS COMPLEX,361299,IVY AIRPORT PROP LLC,4100,UST,030,1000,1981-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,44.07939767282683,1981,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-11601,AIRPORT BUS COMPLEX,361299,IVY AIRPORT PROP LLC,4100,UST,032,1200,NA,Heating Oil,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-11601,AIRPORT BUS COMPLEX,361299,IVY AIRPORT PROP LLC,4100,UST,029,3780,1970-12-01,Unknown,1,TANK CONSTRUCTION,1J,NA,CONCRETE,NA,W,55.08008213552361,1970,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-11601,AIRPORT BUS COMPLEX,361299,IVY AIRPORT PROP LLC,4100,UST,012,5000,1976-12-01,Other (unlisted) Petroleum,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,49.07871321013005,1976,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-14496,SPEEDWAY 6806,133896,SPEEDWAY LLC,4100,UST,005,550,1979-04-01,Other (unlisted) Petroleum,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.74880219028063,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-14496,SPEEDWAY 6806,133896,SPEEDWAY LLC,4100,UST,001,10000,1979-04-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.74880219028063,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-14496,SPEEDWAY 6806,133896,SPEEDWAY LLC,4100,UST,002,10000,1979-04-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.74880219028063,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-14496,SPEEDWAY 6806,133896,SPEEDWAY LLC,4100,UST,003,10000,1979-04-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.74880219028063,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-14496,SPEEDWAY 6806,133896,SPEEDWAY LLC,4100,UST,004,10000,1979-04-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,46.74880219028063,1979,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-18240,CABRINI COLL,26755,CABRINI COLL,4100,UST,007,2500,1992-08-01,Gasoline,1,TANK CONSTRUCTION,1F,NA,FIBERGLASS (DOUBLE WALL),NA,W,33.412731006160165,1992,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-21927,HAR JEHUDA CEMETERY,171582,HAR JEHUDA CEMETERY,4100,UST,001,1000,1984-04-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,41.74674880219028,1984,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-22208,SUNOCO 80006504,327054,SUNOCO RETAIL LLC,4100,UST,005,3000,1989-08-04,Gasoline,1,TANK CONSTRUCTION,1F,NA,FIBERGLASS (DOUBLE WALL),NA,W,36.40520191649555,1989,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-23941,CLIFTON FUELS 67401,333267,RAMOCO MARKETING GROUP LLC,4100,UST,001,6000,1971-04-01,Gasoline,1,TANK CONSTRUCTION,1P,"7/13/11 new anodes instl'd, new anodes installed 12/14/12",CATHODICALLY PROTECTED STEEL WITH LINER,WITHD,R,54.74880219028063,1971,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-23941,CLIFTON FUELS 67401,333267,RAMOCO MARKETING GROUP LLC,4100,UST,002,6000,1971-04-01,Gasoline,1,TANK CONSTRUCTION,1P,"7/13/11 new anodes instl'd, new anodes installed 12/14/12",CATHODICALLY PROTECTED STEEL WITH LINER,WITHD,R,54.74880219028063,1971,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-23941,CLIFTON FUELS 67401,333267,RAMOCO MARKETING GROUP LLC,4100,UST,003,6000,1971-04-01,Gasoline,1,TANK CONSTRUCTION,1P,"7/13/11 new anodes instl'd, new anodes installed 12/14/12",CATHODICALLY PROTECTED STEEL WITH LINER,WITHD,R,54.74880219028063,1971,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-24033,CAVAN CONST,169232,CAVAN CONST CO INC,4100,UST,003,1000,1983-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-24033,CAVAN CONST,169232,CAVAN CONST CO INC,4100,UST,001,2000,1983-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-24033,CAVAN CONST,169232,CAVAN CONST CO INC,4100,UST,002,2000,1983-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-24530,BRANDYWINE RIVER MUSEUM,83584,BRANDYWINE CONSERVANCY INC,4100,UST,001,1000,1980-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,45.66461327857632,1980,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-24608,VINCENT CALVARESE & SONS INC,186400,VINCENT CALVARESE & SONS INC,4100,UST,001,1000,1969-06-01,Gasoline,1,TANK CONSTRUCTION,1D,NA,UNPROTECTED STEEL (DOUBLE WALL),APPR,R,56.580424366872,1969,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-24928,ROLLING GREEN GC,189112,ROLLING GREEN GC,4100,UST,002,1000,NA,Gasoline,1,TANK CONSTRUCTION,1J,NA,CONCRETE,NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-24928,ROLLING GREEN GC,189112,ROLLING GREEN GC,4100,UST,003,1000,NA,Gasoline,1,TANK CONSTRUCTION,1J,NA,CONCRETE,NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-25780,D & J CAPPELLI,186320,D & J CAPPELLI INC,4100,UST,002,3000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-25780,D & J CAPPELLI,186320,D & J CAPPELLI INC,4100,UST,001,10000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-26071,CHESTER MAIN POST OFC,165276,ALLENTOWN POST OFC AIRPORT BRANCH,4100,UST,002,10000,1982-02-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,R,43.90965092402464,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-26856,ENG DIST 6 0 MAINT BLDG 630,189304,PA DOT MAINT & OPR BUR,4100,UST,004,550,1980-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.497604380561256,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-26856,ENG DIST 6 0 MAINT BLDG 630,189304,PA DOT MAINT & OPR BUR,4100,UST,008,1000,1984-07-01,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,41.497604380561256,1984,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-26856,ENG DIST 6 0 MAINT BLDG 630,189304,PA DOT MAINT & OPR BUR,4100,UST,005,8000,1980-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.497604380561256,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-26856,ENG DIST 6 0 MAINT BLDG 630,189304,PA DOT MAINT & OPR BUR,4100,UST,006,8000,1980-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.497604380561256,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-26856,ENG DIST 6 0 MAINT BLDG 630,189304,PA DOT MAINT & OPR BUR,4100,UST,007,8000,1980-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.497604380561256,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-26860,DIST OFC BLDG 0600,189304,PA DOT MAINT & OPR BUR,4100,UST,001,6000,1969-07-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,56.498288843258045,1969,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-26860,DIST OFC BLDG 0600,189304,PA DOT MAINT & OPR BUR,4100,UST,002,8000,1985-04-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,40.747433264887064,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-28043,CLEVELAND WRECKING CO,191522,CLEVELAND WRECKING CO,4100,UST,002,3000,1987-09-01,Gasoline,1,TANK CONSTRUCTION,1D,NA,UNPROTECTED STEEL (DOUBLE WALL),NA,W,38.32991101984942,1987,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-28043,CLEVELAND WRECKING CO,191522,CLEVELAND WRECKING CO,4100,UST,001,10000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-28695,SPRINGFIELD CC,87617,SPRINGFIELD TWP DELAWARE CNTY,4100,UST,001,2000,1966-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,59.08008213552361,1966,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-28696,PUBLIC WORKS BLDG,87617,SPRINGFIELD TWP DELAWARE CNTY,4100,UST,003,550,1984-12-01,Used Oil (all forms),1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,41.07871321013005,1984,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-28696,PUBLIC WORKS BLDG,87617,SPRINGFIELD TWP DELAWARE CNTY,4100,UST,002,10000,1984-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,41.07871321013005,1984,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-28696,PUBLIC WORKS BLDG,87617,SPRINGFIELD TWP DELAWARE CNTY,4100,UST,001,10000,1984-12-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,41.07871321013005,1984,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
23-28980,MODERN EQUIP RENTALS,167872,MODERN MORECO,4100,UST,001,2000,1987-04-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,38.74880219028063,1987,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-29693,JONES LIBERTY,129339,RKJ AUTO INC,4100,UST,003,6000,1969-09-01,Gasoline,1,TANK CONSTRUCTION,1F,NA,FIBERGLASS (DOUBLE WALL),NA,W,56.328542094455855,1969,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-29693,JONES LIBERTY,129339,RKJ AUTO INC,4100,UST,001,8000,1969-09-01,Gasoline,1,TANK CONSTRUCTION,1F,NA,FIBERGLASS (DOUBLE WALL),NA,W,56.328542094455855,1969,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
23-29693,JONES LIBERTY,129339,RKJ AUTO INC,4100,UST,002,10000,1978-11-01,Gasoline,1,TANK CONSTRUCTION,1F,NA,FIBERGLASS (DOUBLE WALL),NA,W,47.162217659137575,1978,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
